revenue_id,origination_id,partner_id,recognition_period,revenue_recognized_usd,cumulative_revenue_recognized_usd,recognition_method
REV-0000298,ORG-200101,PTR-005,2022-02,4850.76,9701.52,straight_line_fee_recognition
REV-0000299,ORG-200101,PTR-005,2022-03,4850.76,14552.28,straight_line_fee_recognition
REV-0000300,ORG-200101,PTR-005,2022-04,4850.76,19403.04,straight_line_fee_recognition
REV-0000301,ORG-200102,PTR-002,2023-04,5471.28,5471.28,straight_line_fee_recognition
REV-0000302,ORG-200102,PTR-002,2023-05,5471.28,10942.56,straight_line_fee_recognition
REV-0000303,ORG-200102,PTR-002,2023-06,5471.28,16413.84,straight_line_fee_recognition
REV-0000304,ORG-200103,PTR-005,2023-07,1353.99,1353.99,straight_line_fee_recognition
REV-0000305,ORG-200103,PTR-005,2023-08,1353.99,2707.98,straight_line_fee_recognition
REV-0000306,ORG-200104,PTR-003,2024-04,250.49,250.49,straight_line_fee_recognition
REV-0000307,ORG-200104,PTR-003,2024-05,250.49,500.98,straight_line_fee_recognition
REV-0000308,ORG-200104,PTR-003,2024-06,250.49,751.47,straight_line_fee_recognition
REV-0000309,ORG-200104,PTR-003,2024-07,250.49,1001.96,straight_line_fee_recognition
REV-0000310,ORG-200104,PTR-003,2024-08,250.49,1252.45,straight_line_fee_recognition
REV-0000311,ORG-200104,PTR-003,2024-09,250.49,1502.94,straight_line_fee_recognition
REV-0000312,ORG-200105,PTR-003,2023-01,4915.74,4915.74,straight_line_fee_recognition
REV-0000313,ORG-200105,PTR-003,2023-02,4915.74,9831.48,straight_line_fee_recognition
REV-0000314,ORG-200106,PTR-005,2024-08,2744.78,2744.78,straight_line_fee_recognition
REV-0000315,ORG-200106,PTR-005,2024-09,2744.78,5489.56,straight_line_fee_recognition
REV-0000316,ORG-200106,PTR-005,2024-10,2744.78,8234.34,straight_line_fee_recognition
REV-0000317,ORG-200107,PTR-004,2026-04,2095.18,2095.18,straight_line_fee_recognition
REV-0000318,ORG-200108,PTR-004,2024-12,7876.37,7876.37,straight_line_fee_recognition
REV-0000319,ORG-200108,PTR-004,2025-01,7876.37,15752.74,straight_line_fee_recognition
REV-0000320,ORG-200108,PTR-004,2025-02,7876.37,23629.11,straight_line_fee_recognition
REV-0000321,ORG-200108,PTR-004,2025-03,7876.37,31505.48,straight_line_fee_recognition
REV-0000322,ORG-200109,PTR-003,2022-04,2403.63,2403.63,straight_line_fee_recognition
REV-0000323,ORG-200109,PTR-003,2022-05,2403.63,4807.26,straight_line_fee_recognition
REV-0000324,ORG-200110,PTR-002,2023-02,3349.69,3349.69,straight_line_fee_recognition
REV-0000325,ORG-200110,PTR-002,2023-03,3349.69,6699.38,straight_line_fee_recognition
REV-0000326,ORG-200110,PTR-002,2023-04,3349.69,10049.07,straight_line_fee_recognition
REV-0000327,ORG-200111,PTR-001,2023-08,4301.58,4301.58,straight_line_fee_recognition
REV-0000328,ORG-200111,PTR-001,2023-09,4301.58,8603.16,straight_line_fee_recognition
REV-0000329,ORG-200112,PTR-006,2025-08,5220.95,5220.95,straight_line_fee_recognition
REV-0000330,ORG-200112,PTR-006,2025-09,5220.95,10441.9,straight_line_fee_recognition
REV-0000331,ORG-200113,PTR-002,2026-03,768.05,768.05,straight_line_fee_recognition
REV-0000332,ORG-200113,PTR-002,2026-04,768.05,1536.1,straight_line_fee_recognition
REV-0000333,ORG-200113,PTR-002,2026-05,768.05,2304.15,straight_line_fee_recognition
REV-0000334,ORG-200114,PTR-005,2023-07,2338.71,2338.71,straight_line_fee_recognition
REV-0000335,ORG-200114,PTR-005,2023-08,2338.71,4677.42,straight_line_fee_recognition
REV-0000336,ORG-200114,PTR-005,2023-09,2338.71,7016.13,straight_line_fee_recognition
REV-0000337,ORG-200114,PTR-005,2023-10,2338.71,9354.84,straight_line_fee_recognition
REV-0000338,ORG-200115,PTR-006,2024-10,1194.74,1194.74,straight_line_fee_recognition
REV-0000339,ORG-200115,PTR-006,2024-11,1194.74,2389.48,straight_line_fee_recognition
REV-0000340,ORG-200116,PTR-004,2026-05,7207.24,7207.24,straight_line_fee_recognition
REV-0000341,ORG-200116,PTR-004,2026-06,7207.24,14414.48,straight_line_fee_recognition
REV-0000342,ORG-200117,PTR-002,2025-07,2184.14,2184.14,straight_line_fee_recognition
REV-0000343,ORG-200117,PTR-002,2025-08,2184.14,4368.28,straight_line_fee_recognition
REV-0000344,ORG-200117,PTR-002,2025-08,2184.14,6552.42,straight_line_fee_recognition
REV-0000345,ORG-200117,PTR-002,2025-09,2184.14,8736.56,straight_line_fee_recognition
REV-0000346,ORG-200117,PTR-002,2025-10,2184.14,10920.7,straight_line_fee_recognition
REV-0000347,ORG-200117,PTR-002,2025-11,2184.14,13104.84,straight_line_fee_recognition
REV-0000348,ORG-200117,PTR-002,2025-12,2184.14,15288.98,straight_line_fee_recognition
REV-0000349,ORG-200118,PTR-004,2024-06,2420.36,2420.36,straight_line_fee_recognition
REV-0000350,ORG-200118,PTR-004,2024-07,2420.36,4840.72,straight_line_fee_recognition
REV-0000351,ORG-200119,PTR-005,2022-04,467.16,467.16,straight_line_fee_recognition
REV-0000352,ORG-200119,PTR-005,2022-05,467.16,934.32,straight_line_fee_recognition
REV-0000353,ORG-200120,PTR-002,2024-01,1369.34,1369.34,straight_line_fee_recognition
REV-0000354,ORG-200120,PTR-002,2024-02,1369.34,2738.68,straight_line_fee_recognition
REV-0000355,ORG-200121,PTR-004,2025-08,935.59,935.59,straight_line_fee_recognition
REV-0000356,ORG-200121,PTR-004,2025-09,935.59,1871.18,straight_line_fee_recognition
REV-0000357,ORG-200121,PTR-004,2025-10,935.59,2806.77,straight_line_fee_recognition
REV-0000358,ORG-200121,PTR-004,2025-11,935.59,3742.36,straight_line_fee_recognition
REV-0000359,ORG-200122,PTR-003,2026-03,3038.01,3038.01,straight_line_fee_recognition
REV-0000360,ORG-200123,PTR-003,2023-03,1098.72,1098.72,straight_line_fee_recognition
REV-0000361,ORG-200123,PTR-003,2023-04,1098.72,2197.44,straight_line_fee_recognition
REV-0000362,ORG-200123,PTR-003,2023-05,1098.72,3296.16,straight_line_fee_recognition
REV-0000363,ORG-200123,PTR-003,2023-06,1098.72,4394.88,straight_line_fee_recognition
REV-0000364,ORG-200124,PTR-005,2025-09,227.9,227.9,straight_line_fee_recognition
REV-0000365,ORG-200124,PTR-005,2025-10,227.9,455.8,straight_line_fee_recognition
REV-0000366,ORG-200124,PTR-005,2025-11,227.9,683.7,straight_line_fee_recognition
REV-0000367,ORG-200124,PTR-005,2025-12,227.9,911.6,straight_line_fee_recognition
REV-0000368,ORG-200124,PTR-005,2026-01,227.9,1139.5,straight_line_fee_recognition
REV-0000369,ORG-200124,PTR-005,2026-02,227.9,1367.4,straight_line_fee_recognition
REV-0000370,ORG-200125,PTR-002,2022-01,431.2,431.2,straight_line_fee_recognition
REV-0000371,ORG-200125,PTR-002,2022-02,431.2,862.4,straight_line_fee_recognition
REV-0000372,ORG-200126,PTR-004,2025-08,871.56,871.56,straight_line_fee_recognition
REV-0000373,ORG-200126,PTR-004,2025-09,871.56,1743.12,straight_line_fee_recognition
REV-0000374,ORG-200126,PTR-004,2025-10,871.56,2614.68,straight_line_fee_recognition
REV-0000375,ORG-200126,PTR-004,2025-11,871.56,3486.24,straight_line_fee_recognition
REV-0000376,ORG-200126,PTR-004,2025-12,871.56,4357.8,straight_line_fee_recognition
REV-0000377,ORG-200126,PTR-004,2026-01,871.56,5229.36,straight_line_fee_recognition
REV-0000378,ORG-200126,PTR-004,2026-02,871.56,6100.92,straight_line_fee_recognition
REV-0000379,ORG-200127,PTR-003,2023-03,7523.64,7523.64,straight_line_fee_recognition
REV-0000380,ORG-200127,PTR-003,2023-04,7523.64,15047.28,straight_line_fee_recognition
REV-0000381,ORG-200127,PTR-003,2023-05,7523.64,22570.92,straight_line_fee_recognition
REV-0000382,ORG-200127,PTR-003,2023-06,7523.64,30094.56,straight_line_fee_recognition
REV-0000383,ORG-200128,PTR-005,2026-05,5017.1,5017.1,straight_line_fee_recognition
REV-0000384,ORG-200128,PTR-005,2026-06,5017.1,10034.2,straight_line_fee_recognition
REV-0000385,ORG-200129,PTR-005,2025-12,424.53,424.53,straight_line_fee_recognition
REV-0000386,ORG-200130,PTR-005,2025-01,2365.59,2365.59,straight_line_fee_recognition
REV-0000387,ORG-200130,PTR-005,2025-02,2365.59,4731.18,straight_line_fee_recognition
REV-0000388,ORG-200131,PTR-003,2024-03,1491.87,1491.87,straight_line_fee_recognition
REV-0000389,ORG-200131,PTR-003,2024-04,1491.87,2983.74,straight_line_fee_recognition
REV-0000390,ORG-200131,PTR-003,2024-05,1491.87,4475.61,straight_line_fee_recognition
REV-0000391,ORG-200131,PTR-003,2024-06,1491.87,5967.48,straight_line_fee_recognition
REV-0000392,ORG-200132,PTR-005,2026-05,1259.72,1259.72,straight_line_fee_recognition
REV-0000393,ORG-200132,PTR-005,2026-06,1259.72,2519.44,straight_line_fee_recognition
REV-0000394,ORG-200133,PTR-002,2022-08,653.59,653.59,straight_line_fee_recognition
REV-0000395,ORG-200133,PTR-002,2022-09,653.59,1307.18,straight_line_fee_recognition
REV-0000396,ORG-200133,PTR-002,2022-10,653.59,1960.77,straight_line_fee_recognition
REV-0000397,ORG-200134,PTR-006,2026-03,2814.28,2814.28,straight_line_fee_recognition
REV-0000398,ORG-200134,PTR-006,2026-04,2814.28,5628.56,straight_line_fee_recognition
REV-0000399,ORG-200134,PTR-006,2026-05,2814.28,8442.84,straight_line_fee_recognition
REV-0000400,ORG-200135,PTR-005,2023-03,2024.69,2024.69,straight_line_fee_recognition
REV-0000401,ORG-200136,PTR-001,2023-03,2166.11,2166.11,straight_line_fee_recognition
REV-0000402,ORG-200136,PTR-001,2023-04,2166.11,4332.22,straight_line_fee_recognition
REV-0000403,ORG-200136,PTR-001,2023-05,2166.11,6498.33,straight_line_fee_recognition
REV-0000404,ORG-200136,PTR-001,2023-06,2166.11,8664.44,straight_line_fee_recognition
REV-0000405,ORG-200136,PTR-001,2023-07,2166.11,10830.55,straight_line_fee_recognition
REV-0000406,ORG-200136,PTR-001,2023-08,2166.11,12996.66,straight_line_fee_recognition
REV-0000407,ORG-200136,PTR-001,2023-09,2166.11,15162.77,straight_line_fee_recognition
REV-0000408,ORG-200136,PTR-001,2023-10,2166.11,17328.88,straight_line_fee_recognition
REV-0000409,ORG-200137,PTR-001,2023-06,1109.05,1109.05,straight_line_fee_recognition
REV-0000410,ORG-200137,PTR-001,2023-07,1109.05,2218.1,straight_line_fee_recognition
REV-0000411,ORG-200138,PTR-004,2024-04,2784.12,2784.12,straight_line_fee_recognition
REV-0000412,ORG-200138,PTR-004,2024-05,2784.12,5568.24,straight_line_fee_recognition
REV-0000413,ORG-200138,PTR-004,2024-06,2784.12,8352.36,straight_line_fee_recognition
REV-0000414,ORG-200138,PTR-004,2024-07,2784.12,11136.48,straight_line_fee_recognition
REV-0000415,ORG-200139,PTR-001,2022-09,1968.62,1968.62,straight_line_fee_recognition
REV-0000416,ORG-200139,PTR-001,2022-10,1968.62,3937.24,straight_line_fee_recognition
REV-0000417,ORG-200140,PTR-006,2025-01,1709.44,1709.44,straight_line_fee_recognition
REV-0000418,ORG-200140,PTR-006,2025-02,1709.44,3418.88,straight_line_fee_recognition
REV-0000419,ORG-200140,PTR-006,2025-03,1709.44,5128.32,straight_line_fee_recognition
REV-0000420,ORG-200140,PTR-006,2025-04,1709.44,6837.76,straight_line_fee_recognition
REV-0000421,ORG-200141,PTR-006,2022-05,3970.12,3970.12,straight_line_fee_recognition
REV-0000422,ORG-200141,PTR-006,2022-06,3970.12,7940.24,straight_line_fee_recognition
REV-0000423,ORG-200141,PTR-006,2022-07,3970.12,11910.36,straight_line_fee_recognition
REV-0000424,ORG-200142,PTR-001,2024-02,1569.39,1569.39,straight_line_fee_recognition
REV-0000425,ORG-200142,PTR-001,2024-03,1569.39,3138.78,straight_line_fee_recognition
REV-0000426,ORG-200143,PTR-001,2023-10,1361.26,1361.26,straight_line_fee_recognition
REV-0000427,ORG-200143,PTR-001,2023-11,1361.26,2722.52,straight_line_fee_recognition
REV-0000428,ORG-200143,PTR-001,2023-12,1361.26,4083.78,straight_line_fee_recognition
REV-0000429,ORG-200144,PTR-001,2024-01,931.91,931.91,straight_line_fee_recognition
REV-0000430,ORG-200144,PTR-001,2024-02,931.91,1863.82,straight_line_fee_recognition
REV-0000431,ORG-200144,PTR-001,2024-03,931.91,2795.73,straight_line_fee_recognition
REV-0000432,ORG-200145,PTR-005,2025-06,2463.17,2463.17,straight_line_fee_recognition
REV-0000433,ORG-200145,PTR-005,2025-07,2463.17,4926.34,straight_line_fee_recognition
REV-0000434,ORG-200145,PTR-005,2025-08,2463.17,7389.51,straight_line_fee_recognition
REV-0000435,ORG-200146,PTR-004,2024-10,2723.2,2723.2,straight_line_fee_recognition
REV-0000436,ORG-200146,PTR-004,2024-11,2723.2,5446.4,straight_line_fee_recognition
REV-0000437,ORG-200146,PTR-004,2024-12,2723.2,8169.6,straight_line_fee_recognition
REV-0000438,ORG-200146,PTR-004,2025-01,2723.2,10892.8,straight_line_fee_recognition
REV-0000439,ORG-200147,PTR-004,2025-01,6045.65,6045.65,straight_line_fee_recognition
REV-0000440,ORG-200147,PTR-004,2025-03,6045.65,12091.3,straight_line_fee_recognition
REV-0000441,ORG-200147,PTR-004,2025-04,6045.65,18136.95,straight_line_fee_recognition
REV-0000442,ORG-200148,PTR-003,2022-07,5473.16,5473.16,straight_line_fee_recognition
REV-0000443,ORG-200148,PTR-003,2022-08,5473.16,10946.32,straight_line_fee_recognition
REV-0000444,ORG-200148,PTR-003,2022-09,5473.16,16419.48,straight_line_fee_recognition
REV-0000445,ORG-200148,PTR-003,2022-10,5473.16,21892.64,straight_line_fee_recognition
REV-0000446,ORG-200149,PTR-005,2024-03,276.71,276.71,straight_line_fee_recognition
REV-0000447,ORG-200149,PTR-005,2024-04,276.71,553.42,straight_line_fee_recognition
REV-0000448,ORG-200150,PTR-002,2025-03,786.41,786.41,straight_line_fee_recognition
REV-0000449,ORG-200150,PTR-002,2025-04,786.41,1572.82,straight_line_fee_recognition
REV-0000450,ORG-200151,PTR-006,2022-08,1697.21,1697.21,straight_line_fee_recognition
REV-0000451,ORG-200151,PTR-006,2022-09,1697.21,3394.42,straight_line_fee_recognition
REV-0000452,ORG-200151,PTR-006,2022-10,1697.21,5091.63,straight_line_fee_recognition
REV-0000453,ORG-200151,PTR-006,2022-11,1697.21,6788.84,straight_line_fee_recognition
REV-0000454,ORG-200152,PTR-006,2023-10,2836.52,2836.52,straight_line_fee_recognition
REV-0000455,ORG-200152,PTR-006,2023-11,2836.52,5673.04,straight_line_fee_recognition
REV-0000456,ORG-200152,PTR-006,2023-12,2836.52,8509.56,straight_line_fee_recognition
REV-0000457,ORG-200152,PTR-006,2024-01,2836.52,11346.08,straight_line_fee_recognition
REV-0000458,ORG-200153,PTR-004,2025-06,4821.91,4821.91,straight_line_fee_recognition
REV-0000459,ORG-200153,PTR-004,2025-07,4821.91,9643.82,straight_line_fee_recognition
REV-0000460,ORG-200154,PTR-004,2023-10,1231.36,1231.36,straight_line_fee_recognition
REV-0000461,ORG-200154,PTR-004,2023-11,1231.36,2462.72,straight_line_fee_recognition
REV-0000462,ORG-200154,PTR-004,2023-12,1231.36,3694.08,straight_line_fee_recognition
REV-0000463,ORG-200154,PTR-004,2024-01,1231.36,4925.44,straight_line_fee_recognition
REV-0000464,ORG-200155,PTR-001,2024-09,1517.38,1517.38,straight_line_fee_recognition
REV-0000465,ORG-200155,PTR-001,2024-10,1517.38,3034.76,straight_line_fee_recognition
REV-0000466,ORG-200156,PTR-001,2022-04,3670.89,3670.89,straight_line_fee_recognition
REV-0000467,ORG-200156,PTR-001,2022-05,3670.89,7341.78,straight_line_fee_recognition
REV-0000468,ORG-200156,PTR-001,2022-06,3670.89,11012.67,straight_line_fee_recognition
REV-0000469,ORG-200157,PTR-003,2025-12,789.05,789.05,straight_line_fee_recognition
REV-0000470,ORG-200157,PTR-003,2026-01,789.05,1578.1,straight_line_fee_recognition
REV-0000471,ORG-200157,PTR-003,2026-02,789.05,2367.15,straight_line_fee_recognition
REV-0000472,ORG-200158,PTR-004,2023-06,1242.77,1242.77,straight_line_fee_recognition
REV-0000473,ORG-200158,PTR-004,2023-07,1242.77,2485.54,straight_line_fee_recognition
REV-0000474,ORG-200159,PTR-002,2022-11,1320.88,1320.88,straight_line_fee_recognition
REV-0000475,ORG-200159,PTR-002,2022-12,1320.88,2641.76,straight_line_fee_recognition
REV-0000476,ORG-200160,PTR-001,2022-04,199.27,199.27,straight_line_fee_recognition
REV-0000477,ORG-200160,PTR-001,2022-05,199.27,398.54,straight_line_fee_recognition
REV-0000478,ORG-200160,PTR-001,2022-06,199.27,597.81,straight_line_fee_recognition
REV-0000479,ORG-200161,PTR-001,2025-02,1710.61,1710.61,straight_line_fee_recognition
REV-0000480,ORG-200161,PTR-001,2025-03,1710.61,3421.22,straight_line_fee_recognition
REV-0000481,ORG-200161,PTR-001,2025-04,1710.61,5131.83,straight_line_fee_recognition
REV-0000482,ORG-200161,PTR-001,2025-05,1710.61,6842.44,straight_line_fee_recognition
REV-0000483,ORG-200161,PTR-001,2025-06,1710.61,8553.05,straight_line_fee_recognition
REV-0000484,ORG-200161,PTR-001,2025-07,1710.61,10263.66,straight_line_fee_recognition
REV-0000485,ORG-200162,PTR-003,2022-08,752.79,752.79,straight_line_fee_recognition
REV-0000486,ORG-200162,PTR-003,2022-09,752.79,1505.58,straight_line_fee_recognition
REV-0000487,ORG-200162,PTR-003,2022-10,752.79,2258.37,straight_line_fee_recognition
REV-0000488,ORG-200162,PTR-003,2022-11,752.79,3011.16,straight_line_fee_recognition
REV-0000489,ORG-200163,PTR-001,2022-04,1516.91,1516.91,straight_line_fee_recognition
REV-0000490,ORG-200163,PTR-001,2022-05,1516.91,3033.82,straight_line_fee_recognition
REV-0000491,ORG-200163,PTR-001,2022-06,1516.91,4550.73,straight_line_fee_recognition
REV-0000492,ORG-200163,PTR-001,2022-07,1516.91,6067.64,straight_line_fee_recognition
REV-0000493,ORG-200164,PTR-005,2025-04,579.81,579.81,straight_line_fee_recognition
REV-0000494,ORG-200164,PTR-005,2025-05,579.81,1159.62,straight_line_fee_recognition
REV-0000495,ORG-200165,PTR-001,2024-01,3382.0,3382.0,straight_line_fee_recognition
REV-0000496,ORG-200165,PTR-001,2024-02,3382.0,6764.0,straight_line_fee_recognition
REV-0000497,ORG-200165,PTR-001,2024-03,3382.0,10146.0,straight_line_fee_recognition
REV-0000498,ORG-200165,PTR-001,2024-04,3382.0,13528.0,straight_line_fee_recognition
REV-0000499,ORG-200165,PTR-001,2024-05,3382.0,16910.0,straight_line_fee_recognition
REV-0000500,ORG-200166,PTR-006,2022-12,3864.2,3864.2,straight_line_fee_recognition
REV-0000501,ORG-200166,PTR-006,2023-01,3864.2,7728.4,straight_line_fee_recognition
REV-0000502,ORG-200166,PTR-006,2023-02,3864.2,11592.6,straight_line_fee_recognition
REV-0000503,ORG-200167,PTR-001,2025-10,1646.05,1646.05,straight_line_fee_recognition
REV-0000504,ORG-200167,PTR-001,2025-11,1646.05,3292.1,straight_line_fee_recognition
REV-0000505,ORG-200168,PTR-003,2023-03,3337.04,3337.04,straight_line_fee_recognition
REV-0000506,ORG-200168,PTR-003,2023-04,3337.04,6674.08,straight_line_fee_recognition
REV-0000507,ORG-200168,PTR-003,2023-05,3337.04,10011.12,straight_line_fee_recognition
REV-0000508,ORG-200168,PTR-003,2023-06,3337.04,13348.16,straight_line_fee_recognition
REV-0000509,ORG-200169,PTR-002,2023-04,2078.61,2078.61,straight_line_fee_recognition
REV-0000510,ORG-200169,PTR-002,2023-05,2078.61,4157.22,straight_line_fee_recognition
REV-0000511,ORG-200170,PTR-006,2025-07,3859.24,3859.24,straight_line_fee_recognition
REV-0000512,ORG-200170,PTR-006,2025-08,3859.24,7718.48,straight_line_fee_recognition
REV-0000513,ORG-200170,PTR-006,2025-09,3859.24,11577.72,straight_line_fee_recognition
REV-0000514,ORG-200171,PTR-006,2024-09,731.21,731.21,straight_line_fee_recognition
REV-0000515,ORG-200171,PTR-006,2024-10,731.21,1462.42,straight_line_fee_recognition
REV-0000516,ORG-200171,PTR-006,2024-11,731.21,2193.63,straight_line_fee_recognition
REV-0000517,ORG-200171,PTR-006,2024-12,731.21,2924.84,straight_line_fee_recognition
REV-0000518,ORG-200171,PTR-006,2025-01,731.21,3656.05,straight_line_fee_recognition
REV-0000519,ORG-200171,PTR-006,2025-02,731.21,4387.26,straight_line_fee_recognition
REV-0000520,ORG-200171,PTR-006,2025-03,731.21,5118.47,straight_line_fee_recognition
REV-0000521,ORG-200172,PTR-001,2024-03,1460.27,1460.27,straight_line_fee_recognition
REV-0000522,ORG-200172,PTR-001,2024-04,1460.27,2920.54,straight_line_fee_recognition
REV-0000523,ORG-200173,PTR-005,2023-03,1157.21,1157.21,straight_line_fee_recognition
REV-0000524,ORG-200173,PTR-005,2023-04,1157.21,2314.42,straight_line_fee_recognition
REV-0000525,ORG-200174,PTR-004,2024-03,1803.97,1803.97,straight_line_fee_recognition
