repayment_id,origination_id,partner_id,payment_date,remittance_amount_usd,cumulative_repaid_usd,payment_method
RPY-0000312,ORG-200032,PTR-004,2024-07-27,2967.21,2967.21,ach_remittance
RPY-0000313,ORG-200032,PTR-004,2024-08-03,1709.61,4676.82,ach_remittance
RPY-0000314,ORG-200032,PTR-004,2024-08-10,3713.19,8390.01,ach_remittance
RPY-0000315,ORG-200032,PTR-004,2024-08-17,2039.81,10429.82,ach_remittance
RPY-0000316,ORG-200032,PTR-004,2024-08-24,2785.09,13214.91,ach_remittance
RPY-0000317,ORG-200032,PTR-004,2024-08-31,3337.84,16552.75,ach_remittance
RPY-0000318,ORG-200032,PTR-004,2024-09-07,3255.23,19807.98,ach_remittance
RPY-0000319,ORG-200032,PTR-004,2024-09-14,1546.65,21354.63,ach_remittance
RPY-0000320,ORG-200033,PTR-003,2022-02-09,2333.47,2333.47,ach_remittance
RPY-0000321,ORG-200033,PTR-003,2022-02-16,2339.65,4673.12,ach_remittance
RPY-0000322,ORG-200033,PTR-003,2022-02-23,2390.26,7063.38,ach_remittance
RPY-0000323,ORG-200033,PTR-003,2022-03-02,1343.81,8407.19,ach_remittance
RPY-0000324,ORG-200033,PTR-003,2022-03-09,2652.11,11059.3,manual_payment
RPY-0000325,ORG-200033,PTR-003,2022-03-16,2398.41,13457.71,ach_remittance
RPY-0000326,ORG-200033,PTR-003,2022-03-23,1988.91,15446.62,ach_remittance
RPY-0000327,ORG-200033,PTR-003,2022-03-30,196.24,15642.86,ach_remittance
RPY-0000328,ORG-200034,PTR-001,2023-07-25,2305.49,2305.49,ach_remittance
RPY-0000329,ORG-200034,PTR-001,2023-08-01,2124.54,4430.03,ach_remittance
RPY-0000330,ORG-200034,PTR-001,2023-08-08,1979.73,6409.76,ach_remittance
RPY-0000331,ORG-200034,PTR-001,2023-08-15,2433.12,8842.88,ach_remittance
RPY-0000332,ORG-200034,PTR-001,2023-08-22,2214.92,11057.8,ach_remittance
RPY-0000333,ORG-200034,PTR-001,2023-08-29,768.04,11825.84,ach_remittance
RPY-0000334,ORG-200035,PTR-002,2024-02-13,7246.78,7246.78,manual_payment
RPY-0000335,ORG-200035,PTR-002,2024-02-20,4944.75,12191.53,ach_remittance
RPY-0000336,ORG-200035,PTR-002,2024-02-27,8846.88,21038.41,ach_remittance
RPY-0000337,ORG-200035,PTR-002,2024-03-05,5209.65,26248.06,manual_payment
RPY-0000338,ORG-200035,PTR-002,2024-03-12,10101.98,36350.04,ach_remittance
RPY-0000339,ORG-200035,PTR-002,2024-03-19,8044.53,44394.57,ach_remittance
RPY-0000340,ORG-200036,PTR-004,2023-04-12,5617.29,5617.29,ach_remittance
RPY-0000341,ORG-200036,PTR-004,2023-04-19,4423.12,10040.41,ach_remittance
RPY-0000342,ORG-200036,PTR-004,2023-04-26,5070.5,15110.91,ach_remittance
RPY-0000343,ORG-200036,PTR-004,2023-05-03,6525.36,21636.27,ach_remittance
RPY-0000344,ORG-200036,PTR-004,2023-05-10,6127.78,27764.05,ach_remittance
RPY-0000345,ORG-200036,PTR-004,2023-05-17,5844.04,33608.09,ach_remittance
RPY-0000346,ORG-200036,PTR-004,2023-05-24,6207.31,39815.4,manual_payment
RPY-0000347,ORG-200036,PTR-004,2023-05-31,3187.26,43002.66,ach_remittance
RPY-0000348,ORG-200037,PTR-003,2024-12-29,104.42,104.42,ach_remittance
RPY-0000349,ORG-200037,PTR-003,2025-01-05,140.86,245.28,ach_remittance
RPY-0000350,ORG-200037,PTR-003,2025-01-12,126.12,371.4,manual_payment
RPY-0000351,ORG-200037,PTR-003,2025-01-19,76.83,448.23,ach_remittance
RPY-0000352,ORG-200037,PTR-003,2025-01-26,130.93,579.16,ach_remittance
RPY-0000353,ORG-200037,PTR-003,2025-02-02,97.84,677.0,ach_remittance
RPY-0000354,ORG-200037,PTR-003,2025-02-09,118.28,795.28,ach_remittance
RPY-0000355,ORG-200037,PTR-003,2025-02-16,97.94,893.22,ach_remittance
RPY-0000356,ORG-200037,PTR-003,2025-02-23,82.68,975.9,ach_remittance
RPY-0000357,ORG-200037,PTR-003,2025-03-02,98.9,1074.8,ach_remittance
RPY-0000358,ORG-200037,PTR-003,2025-03-09,118.37,1193.17,ach_remittance
RPY-0000359,ORG-200037,PTR-003,2025-03-16,76.14,1269.31,ach_remittance
RPY-0000360,ORG-200037,PTR-003,2025-03-23,129.16,1398.47,manual_payment
RPY-0000361,ORG-200037,PTR-003,2025-03-30,100.64,1499.11,ach_remittance
RPY-0000362,ORG-200037,PTR-003,2025-04-06,84.93,1584.04,ach_remittance
RPY-0000363,ORG-200037,PTR-003,2025-04-13,103.2,1687.24,manual_payment
RPY-0000364,ORG-200037,PTR-003,2025-04-20,143.29,1830.53,ach_remittance
RPY-0000365,ORG-200037,PTR-003,2025-04-27,108.18,1938.71,ach_remittance
RPY-0000366,ORG-200037,PTR-003,2025-05-04,334.64,2273.35,ach_remittance
RPY-0000367,ORG-200038,PTR-006,2025-12-31,4215.46,4215.46,ach_remittance
RPY-0000368,ORG-200038,PTR-006,2026-01-07,3364.51,7579.97,ach_remittance
RPY-0000369,ORG-200038,PTR-006,2026-01-14,4416.43,11996.4,ach_remittance
RPY-0000370,ORG-200038,PTR-006,2026-01-21,4057.87,16054.27,ach_remittance
RPY-0000371,ORG-200038,PTR-006,2026-01-28,3123.6,19177.87,ach_remittance
RPY-0000372,ORG-200038,PTR-006,2026-02-04,4198.74,23376.61,manual_payment
RPY-0000373,ORG-200038,PTR-006,2026-02-11,5914.34,29290.95,ach_remittance
RPY-0000374,ORG-200038,PTR-006,2026-02-18,3545.9,32836.85,ach_remittance
RPY-0000375,ORG-200038,PTR-006,2026-02-25,3015.99,35852.84,ach_remittance
RPY-0000376,ORG-200038,PTR-006,2026-03-04,4673.76,40526.6,ach_remittance
RPY-0000377,ORG-200038,PTR-006,2026-03-11,5570.2,46096.8,ach_remittance
RPY-0000378,ORG-200038,PTR-006,2026-03-18,6234.41,52331.21,ach_remittance
RPY-0000379,ORG-200038,PTR-006,2026-03-25,6975.58,59306.79,ach_remittance
RPY-0000380,ORG-200039,PTR-001,2026-04-13,2522.06,2522.06,ach_remittance
RPY-0000381,ORG-200039,PTR-001,2026-04-20,2683.52,5205.58,ach_remittance
RPY-0000382,ORG-200039,PTR-001,2026-04-27,2659.48,7865.06,ach_remittance
RPY-0000383,ORG-200039,PTR-001,2026-05-04,1838.58,9703.64,ach_remittance
RPY-0000384,ORG-200039,PTR-001,2026-05-11,1886.37,11590.01,ach_remittance
RPY-0000385,ORG-200040,PTR-005,2022-07-11,4765.87,4765.87,ach_remittance
RPY-0000386,ORG-200040,PTR-005,2022-07-18,6059.23,10825.1,ach_remittance
RPY-0000387,ORG-200040,PTR-005,2022-07-25,4714.86,15539.96,ach_remittance
RPY-0000388,ORG-200040,PTR-005,2022-08-01,5509.12,21049.08,ach_remittance
RPY-0000389,ORG-200040,PTR-005,2022-08-08,4816.63,25865.71,ach_remittance
RPY-0000390,ORG-200040,PTR-005,2022-08-15,3608.73,29474.44,manual_payment
RPY-0000391,ORG-200041,PTR-001,2023-08-10,3754.59,3754.59,manual_payment
RPY-0000392,ORG-200041,PTR-001,2023-08-17,3628.44,7383.03,ach_remittance
RPY-0000393,ORG-200041,PTR-001,2023-08-24,2837.01,10220.04,ach_remittance
RPY-0000394,ORG-200041,PTR-001,2023-08-31,2986.45,13206.49,ach_remittance
RPY-0000395,ORG-200041,PTR-001,2023-09-07,4208.3,17414.79,ach_remittance
RPY-0000396,ORG-200041,PTR-001,2023-09-14,3554.37,20969.16,ach_remittance
RPY-0000397,ORG-200041,PTR-001,2023-09-21,2184.87,23154.03,ach_remittance
RPY-0000398,ORG-200041,PTR-001,2023-09-28,4379.56,27533.59,ach_remittance
RPY-0000399,ORG-200041,PTR-001,2023-10-05,3694.57,31228.16,ach_remittance
RPY-0000400,ORG-200041,PTR-001,2023-10-12,2309.54,33537.7,ach_remittance
RPY-0000401,ORG-200041,PTR-001,2023-10-19,2193.32,35731.02,ach_remittance
RPY-0000402,ORG-200041,PTR-001,2023-10-26,3661.56,39392.58,ach_remittance
RPY-0000403,ORG-200041,PTR-001,2023-11-02,2306.5,41699.08,ach_remittance
RPY-0000404,ORG-200041,PTR-001,2023-11-09,4459.34,46158.42,ach_remittance
RPY-0000405,ORG-200041,PTR-001,2023-11-16,4368.27,50526.69,manual_payment
RPY-0000406,ORG-200041,PTR-001,2023-11-23,3732.41,54259.1,ach_remittance
RPY-0000407,ORG-200041,PTR-001,2023-11-30,2018.61,56277.71,ach_remittance
RPY-0000408,ORG-200041,PTR-001,2023-12-07,4470.01,60747.72,ach_remittance
RPY-0000409,ORG-200041,PTR-001,2023-12-14,3983.87,64731.59,ach_remittance
RPY-0000410,ORG-200041,PTR-001,2023-12-21,958.73,65690.32,ach_remittance
RPY-0000411,ORG-200042,PTR-002,2022-11-19,7698.81,7698.81,ach_remittance
RPY-0000412,ORG-200042,PTR-002,2022-11-26,4633.87,12332.68,ach_remittance
RPY-0000413,ORG-200042,PTR-002,2022-12-03,5875.51,18208.19,ach_remittance
RPY-0000414,ORG-200042,PTR-002,2022-12-10,4998.24,23206.43,ach_remittance
RPY-0000415,ORG-200042,PTR-002,2022-12-17,5238.13,28444.56,ach_remittance
RPY-0000416,ORG-200042,PTR-002,2022-12-24,6068.2,34512.76,ach_remittance
RPY-0000417,ORG-200042,PTR-002,2022-12-31,5362.34,39875.1,ach_remittance
RPY-0000418,ORG-200042,PTR-002,2023-01-07,6169.87,46044.97,ach_remittance
RPY-0000419,ORG-200042,PTR-002,2023-01-14,5657.79,51702.76,ach_remittance
RPY-0000420,ORG-200042,PTR-002,2023-01-21,8778.61,60481.37,ach_remittance
RPY-0000421,ORG-200042,PTR-002,2023-01-28,5222.16,65703.53,ach_remittance
RPY-0000422,ORG-200042,PTR-002,2023-02-04,6465.67,72169.2,ach_remittance
RPY-0000423,ORG-200042,PTR-002,2023-02-11,7930.59,80099.79,ach_remittance
RPY-0000424,ORG-200042,PTR-002,2023-02-18,4496.5,84596.29,ach_remittance
RPY-0000425,ORG-200042,PTR-002,2023-02-25,10304.06,94900.35,ach_remittance
RPY-0000426,ORG-200043,PTR-003,2023-04-07,4085.78,4085.78,ach_remittance
RPY-0000427,ORG-200043,PTR-003,2023-04-14,2787.41,6873.19,ach_remittance
RPY-0000428,ORG-200043,PTR-003,2023-04-21,2762.4,9635.59,manual_payment
RPY-0000429,ORG-200043,PTR-003,2023-04-28,2369.43,12005.02,ach_remittance
RPY-0000430,ORG-200043,PTR-003,2023-05-05,2064.4,14069.42,ach_remittance
RPY-0000431,ORG-200043,PTR-003,2023-05-12,2638.7,16708.12,ach_remittance
RPY-0000432,ORG-200043,PTR-003,2023-05-19,1916.63,18624.75,ach_remittance
RPY-0000433,ORG-200043,PTR-003,2023-05-26,2972.19,21596.94,ach_remittance
RPY-0000434,ORG-200043,PTR-003,2023-06-02,3668.49,25265.43,ach_remittance
RPY-0000435,ORG-200043,PTR-003,2023-06-09,3319.61,28585.04,ach_remittance
RPY-0000436,ORG-200043,PTR-003,2023-06-16,1869.7,30454.74,ach_remittance
RPY-0000437,ORG-200043,PTR-003,2023-06-23,2187.03,32641.77,ach_remittance
RPY-0000438,ORG-200043,PTR-003,2023-06-30,3303.89,35945.66,ach_remittance
RPY-0000439,ORG-200043,PTR-003,2023-07-07,3710.63,39656.29,ach_remittance
RPY-0000440,ORG-200043,PTR-003,2023-07-14,2119.75,41776.04,ach_remittance
RPY-0000441,ORG-200043,PTR-003,2023-07-21,3377.0,45153.04,ach_remittance
RPY-0000442,ORG-200043,PTR-003,2023-07-28,1976.2,47129.24,ach_remittance
RPY-0000443,ORG-200043,PTR-003,2023-08-04,3038.75,50167.99,ach_remittance
RPY-0000444,ORG-200043,PTR-003,2023-08-11,3359.99,53527.98,ach_remittance
RPY-0000445,ORG-200043,PTR-003,2023-08-18,3570.52,57098.5,ach_remittance
RPY-0000446,ORG-200043,PTR-003,2023-08-25,6723.94,63822.44,manual_payment
RPY-0000447,ORG-200044,PTR-003,2025-02-15,1182.27,1182.27,ach_remittance
RPY-0000448,ORG-200044,PTR-003,2025-02-22,1673.59,2855.86,ach_remittance
RPY-0000449,ORG-200044,PTR-003,2025-03-01,1649.44,4505.3,manual_payment
RPY-0000450,ORG-200044,PTR-003,2025-03-08,1476.66,5981.96,ach_remittance
RPY-0000451,ORG-200044,PTR-003,2025-03-15,1271.86,7253.82,ach_remittance
RPY-0000452,ORG-200044,PTR-003,2025-03-22,2244.77,9498.59,ach_remittance
RPY-0000453,ORG-200044,PTR-003,2025-03-29,1642.29,11140.88,ach_remittance
RPY-0000454,ORG-200044,PTR-003,2025-04-05,3757.93,14898.81,ach_remittance
RPY-0000455,ORG-200045,PTR-006,2023-10-16,2698.14,2698.14,ach_remittance
RPY-0000456,ORG-200045,PTR-006,2023-10-23,1556.58,4254.72,ach_remittance
RPY-0000457,ORG-200045,PTR-006,2023-10-30,1460.06,5714.78,ach_remittance
RPY-0000458,ORG-200045,PTR-006,2023-11-06,2375.0,8089.78,ach_remittance
RPY-0000459,ORG-200045,PTR-006,2023-11-13,1678.54,9768.32,ach_remittance
RPY-0000460,ORG-200045,PTR-006,2023-11-20,1734.54,11502.86,ach_remittance
RPY-0000461,ORG-200045,PTR-006,2023-11-27,2316.77,13819.63,ach_remittance
RPY-0000462,ORG-200045,PTR-006,2023-12-04,1694.74,15514.37,ach_remittance
RPY-0000463,ORG-200046,PTR-002,2025-01-29,4908.9,4908.9,ach_remittance
RPY-0000464,ORG-200046,PTR-002,2025-02-05,5446.26,10355.16,ach_remittance
RPY-0000465,ORG-200046,PTR-002,2025-02-12,4174.45,14529.61,ach_remittance
RPY-0000466,ORG-200046,PTR-002,2025-02-19,5451.79,19981.4,ach_remittance
RPY-0000467,ORG-200046,PTR-002,2025-02-26,8481.42,28462.82,ach_remittance
RPY-0000468,ORG-200047,PTR-005,2022-10-27,5546.01,5546.01,ach_remittance
RPY-0000469,ORG-200047,PTR-005,2022-11-03,4602.31,10148.32,ach_remittance
RPY-0000470,ORG-200047,PTR-005,2022-11-10,5191.16,15339.48,ach_remittance
RPY-0000471,ORG-200047,PTR-005,2022-11-17,3651.93,18991.41,ach_remittance
RPY-0000472,ORG-200047,PTR-005,2022-11-24,5600.86,24592.27,ach_remittance
RPY-0000473,ORG-200047,PTR-005,2022-12-01,5572.93,30165.2,manual_payment
RPY-0000474,ORG-200047,PTR-005,2022-12-08,4143.48,34308.68,ach_remittance
RPY-0000475,ORG-200047,PTR-005,2022-12-15,12368.13,46676.81,ach_remittance
RPY-0000476,ORG-200048,PTR-003,2023-08-15,275.23,275.23,ach_remittance
RPY-0000477,ORG-200048,PTR-003,2023-08-22,238.69,513.92,ach_remittance
RPY-0000478,ORG-200048,PTR-003,2023-08-29,423.88,937.8,ach_remittance
RPY-0000479,ORG-200048,PTR-003,2023-09-05,452.01,1389.81,ach_remittance
RPY-0000480,ORG-200048,PTR-003,2023-09-12,503.01,1892.82,ach_remittance
RPY-0000481,ORG-200048,PTR-003,2023-09-19,422.77,2315.59,ach_remittance
RPY-0000482,ORG-200048,PTR-003,2023-09-26,218.91,2534.5,ach_remittance
RPY-0000483,ORG-200049,PTR-003,2025-03-25,5516.69,5516.69,ach_remittance
RPY-0000484,ORG-200049,PTR-003,2025-04-01,3544.08,9060.77,ach_remittance
RPY-0000485,ORG-200049,PTR-003,2025-04-08,7415.2,16475.97,ach_remittance
RPY-0000486,ORG-200049,PTR-003,2025-04-15,5406.7,21882.67,ach_remittance
RPY-0000487,ORG-200049,PTR-003,2025-04-22,6668.19,28550.86,manual_payment
RPY-0000488,ORG-200049,PTR-003,2025-04-29,7299.86,35850.72,ach_remittance
RPY-0000489,ORG-200049,PTR-003,2025-05-06,5085.78,40936.5,ach_remittance
RPY-0000490,ORG-200049,PTR-003,2025-05-13,4638.82,45575.32,ach_remittance
RPY-0000491,ORG-200049,PTR-003,2025-05-20,6485.62,52060.94,ach_remittance
RPY-0000492,ORG-200049,PTR-003,2025-05-27,3949.88,56010.82,ach_remittance
RPY-0000493,ORG-200049,PTR-003,2025-06-03,5012.22,61023.04,ach_remittance
RPY-0000494,ORG-200049,PTR-003,2025-06-10,3413.53,64436.57,ach_remittance
RPY-0000495,ORG-200049,PTR-003,2025-06-17,4434.82,68871.39,ach_remittance
RPY-0000496,ORG-200050,PTR-002,2022-09-21,5947.1,5947.1,ach_remittance
RPY-0000497,ORG-200050,PTR-002,2022-09-28,9461.23,15408.33,ach_remittance
RPY-0000498,ORG-200050,PTR-002,2022-10-05,6495.48,21903.81,ach_remittance
RPY-0000499,ORG-200050,PTR-002,2022-10-12,11648.43,33552.24,ach_remittance
RPY-0000500,ORG-200050,PTR-002,2022-10-19,11803.05,45355.29,manual_payment
RPY-0000501,ORG-200050,PTR-002,2022-10-26,11378.94,56734.23,manual_payment
RPY-0000502,ORG-200050,PTR-002,2022-11-02,11976.63,68710.86,ach_remittance
RPY-0000503,ORG-200050,PTR-002,2022-11-09,7154.44,75865.3,ach_remittance
RPY-0000504,ORG-200050,PTR-002,2022-11-16,9322.52,85187.82,ach_remittance
RPY-0000505,ORG-200050,PTR-002,2022-11-23,2950.96,88138.78,manual_payment
RPY-0000506,ORG-200051,PTR-006,2024-09-25,3492.43,3492.43,ach_remittance
RPY-0000507,ORG-200051,PTR-006,2024-10-02,4178.86,7671.29,ach_remittance
RPY-0000508,ORG-200051,PTR-006,2024-10-09,4280.67,11951.96,ach_remittance
RPY-0000509,ORG-200051,PTR-006,2024-10-16,5903.63,17855.59,ach_remittance
RPY-0000510,ORG-200051,PTR-006,2024-10-23,6569.22,24424.81,ach_remittance
RPY-0000511,ORG-200052,PTR-002,2022-12-01,3625.69,3625.69,ach_remittance
RPY-0000512,ORG-200052,PTR-002,2022-12-08,2241.13,5866.82,ach_remittance
RPY-0000513,ORG-200052,PTR-002,2022-12-15,2998.91,8865.73,ach_remittance
RPY-0000514,ORG-200052,PTR-002,2022-12-22,3074.22,11939.95,manual_payment
RPY-0000515,ORG-200052,PTR-002,2022-12-29,2817.59,14757.54,ach_remittance
RPY-0000516,ORG-200052,PTR-002,2023-01-05,2441.71,17199.25,ach_remittance
RPY-0000517,ORG-200052,PTR-002,2023-01-12,1968.34,19167.59,ach_remittance
RPY-0000518,ORG-200052,PTR-002,2023-01-19,3321.04,22488.63,ach_remittance
RPY-0000519,ORG-200052,PTR-002,2023-01-26,3505.89,25994.52,ach_remittance
RPY-0000520,ORG-200052,PTR-002,2023-02-02,1868.57,27863.09,ach_remittance
RPY-0000521,ORG-200052,PTR-002,2023-02-09,2178.51,30041.6,ach_remittance
RPY-0000522,ORG-200052,PTR-002,2023-02-16,2749.9,32791.5,ach_remittance
RPY-0000523,ORG-200052,PTR-002,2023-02-23,7257.61,40049.11,manual_payment
RPY-0000524,ORG-200053,PTR-001,2022-07-25,2216.09,2216.09,ach_remittance
RPY-0000525,ORG-200053,PTR-001,2022-08-01,3062.32,5278.41,ach_remittance
RPY-0000526,ORG-200053,PTR-001,2022-08-08,2562.08,7840.49,ach_remittance
RPY-0000527,ORG-200053,PTR-001,2022-08-15,1618.29,9458.78,ach_remittance
RPY-0000528,ORG-200053,PTR-001,2022-08-22,2203.79,11662.57,ach_remittance
RPY-0000529,ORG-200053,PTR-001,2022-08-29,2456.0,14118.57,ach_remittance
RPY-0000530,ORG-200053,PTR-001,2022-09-05,2575.07,16693.64,ach_remittance
RPY-0000531,ORG-200053,PTR-001,2022-09-12,2773.59,19467.23,ach_remittance
RPY-0000532,ORG-200053,PTR-001,2022-09-19,3541.83,23009.06,ach_remittance
RPY-0000533,ORG-200053,PTR-001,2022-09-26,2135.0,25144.06,ach_remittance
RPY-0000534,ORG-200053,PTR-001,2022-10-03,3211.53,28355.59,ach_remittance
RPY-0000535,ORG-200053,PTR-001,2022-10-10,2968.26,31323.85,ach_remittance
RPY-0000536,ORG-200053,PTR-001,2022-10-17,3186.01,34509.86,ach_remittance
RPY-0000537,ORG-200053,PTR-001,2022-10-24,2897.18,37407.04,ach_remittance
RPY-0000538,ORG-200053,PTR-001,2022-10-31,2713.84,40120.88,ach_remittance
RPY-0000539,ORG-200053,PTR-001,2022-11-07,3002.01,43122.89,ach_remittance
RPY-0000540,ORG-200053,PTR-001,2022-11-14,1580.33,44703.22,ach_remittance
RPY-0000541,ORG-200053,PTR-001,2022-11-21,3493.92,48197.14,ach_remittance
RPY-0000542,ORG-200053,PTR-001,2022-11-28,3105.46,51302.6,ach_remittance
RPY-0000543,ORG-200053,PTR-001,2022-12-05,2994.03,54296.63,ach_remittance
RPY-0000544,ORG-200053,PTR-001,2022-12-12,1873.07,56169.7,ach_remittance
RPY-0000545,ORG-200053,PTR-001,2022-12-19,2787.16,58956.86,ach_remittance
RPY-0000546,ORG-200053,PTR-001,2022-12-26,1826.81,60783.67,ach_remittance
RPY-0000547,ORG-200053,PTR-001,2023-01-02,1590.35,62374.02,ach_remittance
RPY-0000548,ORG-200053,PTR-001,2023-01-09,1749.73,64123.75,manual_payment
RPY-0000549,ORG-200053,PTR-001,2023-01-16,2007.71,66131.46,ach_remittance
RPY-0000550,ORG-200054,PTR-002,2024-09-13,5116.83,5116.83,ach_remittance
RPY-0000551,ORG-200054,PTR-002,2024-09-20,6054.34,11171.17,ach_remittance
RPY-0000552,ORG-200054,PTR-002,2024-09-27,8435.79,19606.96,ach_remittance
RPY-0000553,ORG-200054,PTR-002,2024-10-04,7722.56,27329.52,ach_remittance
RPY-0000554,ORG-200054,PTR-002,2024-10-11,7538.37,34867.89,ach_remittance
RPY-0000555,ORG-200054,PTR-002,2024-10-18,6701.64,41569.53,ach_remittance
RPY-0000556,ORG-200055,PTR-005,2026-01-24,6135.73,6135.73,ach_remittance
RPY-0000557,ORG-200055,PTR-005,2026-01-31,7441.21,13576.94,ach_remittance
RPY-0000558,ORG-200055,PTR-005,2026-02-07,7331.32,20908.26,ach_remittance
RPY-0000559,ORG-200055,PTR-005,2026-02-14,4474.86,25383.12,ach_remittance
RPY-0000560,ORG-200055,PTR-005,2026-02-21,6297.1,31680.22,ach_remittance
RPY-0000561,ORG-200055,PTR-005,2026-02-28,5128.27,36808.49,ach_remittance
RPY-0000562,ORG-200055,PTR-005,2026-03-07,5286.12,42094.61,ach_remittance
RPY-0000563,ORG-200055,PTR-005,2026-03-14,5542.02,47636.63,ach_remittance
RPY-0000564,ORG-200055,PTR-005,2026-03-21,6219.81,53856.44,ach_remittance
RPY-0000565,ORG-200055,PTR-005,2026-03-28,5873.61,59730.05,ach_remittance
RPY-0000566,ORG-200055,PTR-005,2026-04-04,4268.44,63998.49,ach_remittance
RPY-0000567,ORG-200055,PTR-005,2026-04-11,514.7,64513.19,ach_remittance
RPY-0000568,ORG-200056,PTR-006,2024-09-08,1135.58,1135.58,ach_remittance
RPY-0000569,ORG-200056,PTR-006,2024-09-15,924.87,2060.45,ach_remittance
RPY-0000570,ORG-200056,PTR-006,2024-09-22,556.2,2616.65,ach_remittance
RPY-0000571,ORG-200056,PTR-006,2024-09-29,851.49,3468.14,ach_remittance
RPY-0000572,ORG-200056,PTR-006,2024-10-06,672.88,4141.02,ach_remittance
RPY-0000573,ORG-200057,PTR-002,2022-03-25,2978.68,2978.68,ach_remittance
RPY-0000574,ORG-200057,PTR-002,2022-04-01,3594.58,6573.26,ach_remittance
RPY-0000575,ORG-200057,PTR-002,2022-04-08,4493.56,11066.82,ach_remittance
RPY-0000576,ORG-200057,PTR-002,2022-04-15,5866.89,16933.71,ach_remittance
RPY-0000577,ORG-200057,PTR-002,2022-04-22,4232.0,21165.71,ach_remittance
RPY-0000578,ORG-200057,PTR-002,2022-04-29,2997.26,24162.97,ach_remittance
RPY-0000579,ORG-200057,PTR-002,2022-05-06,4200.36,28363.33,ach_remittance
RPY-0000580,ORG-200057,PTR-002,2022-05-13,3252.82,31616.15,ach_remittance
RPY-0000581,ORG-200057,PTR-002,2022-05-20,5353.38,36969.53,ach_remittance
RPY-0000582,ORG-200057,PTR-002,2022-05-27,5237.04,42206.57,ach_remittance
RPY-0000583,ORG-200057,PTR-002,2022-06-03,5567.68,47774.25,ach_remittance
RPY-0000584,ORG-200058,PTR-004,2024-07-10,1737.97,1737.97,ach_remittance
RPY-0000585,ORG-200058,PTR-004,2024-07-17,1258.01,2995.98,ach_remittance
RPY-0000586,ORG-200058,PTR-004,2024-07-24,2383.67,5379.65,manual_payment
RPY-0000587,ORG-200058,PTR-004,2024-07-31,1434.44,6814.09,ach_remittance
RPY-0000588,ORG-200058,PTR-004,2024-08-07,1908.92,8723.01,ach_remittance
RPY-0000589,ORG-200058,PTR-004,2024-08-14,2717.99,11441.0,ach_remittance
RPY-0000590,ORG-200058,PTR-004,2024-08-21,1752.9,13193.9,ach_remittance
RPY-0000591,ORG-200058,PTR-004,2024-08-28,3327.62,16521.52,ach_remittance
RPY-0000592,ORG-200059,PTR-003,2024-08-29,2606.74,2606.74,ach_remittance
RPY-0000593,ORG-200059,PTR-003,2024-09-05,2366.42,4973.16,ach_remittance
RPY-0000594,ORG-200059,PTR-003,2024-09-12,2543.49,7516.65,ach_remittance
RPY-0000595,ORG-200059,PTR-003,2024-09-19,2114.66,9631.31,ach_remittance
RPY-0000596,ORG-200059,PTR-003,2024-09-26,2758.36,12389.67,ach_remittance
RPY-0000597,ORG-200059,PTR-003,2024-10-03,18.64,12408.31,ach_remittance
RPY-0000598,ORG-200060,PTR-005,2024-11-18,3162.37,3162.37,ach_remittance
RPY-0000599,ORG-200060,PTR-005,2024-11-25,4711.27,7873.64,ach_remittance
RPY-0000600,ORG-200060,PTR-005,2024-12-02,5101.6,12975.24,ach_remittance
RPY-0000601,ORG-200060,PTR-005,2024-12-09,4953.18,17928.42,manual_payment
RPY-0000602,ORG-200061,PTR-003,2024-08-31,4765.75,4765.75,ach_remittance
RPY-0000603,ORG-200061,PTR-003,2024-09-07,5422.62,10188.37,ach_remittance
RPY-0000604,ORG-200061,PTR-003,2024-09-14,3671.99,13860.36,ach_remittance
RPY-0000605,ORG-200061,PTR-003,2024-09-21,3553.14,17413.5,ach_remittance
RPY-0000606,ORG-200061,PTR-003,2024-09-28,5198.08,22611.58,ach_remittance
