origination_id,merchant_id,partner_id,business_vertical,state,funding_date,estimated_maturity_date,avg_monthly_gmv_usd,prior_advances_count,risk_score,industry_risk_tier,advance_amount_usd,factor_rate,total_repayment_usd,total_fee_usd,remittance_rate,term_estimate_days,status,pct_repaid,amount_repaid_usd
ORG-200149,MCH-100149,PTR-005,Restaurant,MA,2024-03-15,2024-05-14,21098.96,1,602,medium,4573.68,1.121,5127.1,553.42,0.138,60,paid_off_early,1.0,5127.1
ORG-200150,MCH-100150,PTR-002,CPG Brand,VA,2025-03-25,2025-05-24,55942.26,1,683,medium,8024.6,1.196,9597.42,1572.82,0.139,60,active,0.935,8973.59
ORG-200151,MCH-100151,PTR-006,E-commerce Retail,FL,2022-08-16,2022-11-24,186978.75,0,699,medium,80819.55,1.084,87608.39,6788.84,0.14,100,completed,1.0,87608.39
ORG-200152,MCH-100152,PTR-006,Creative Services,CO,2023-10-09,2024-01-14,217156.31,0,778,high,32982.75,1.344,44328.82,11346.07,0.063,97,completed,1.0,44328.82
ORG-200153,MCH-100153,PTR-004,Fitness Studio,VA,2025-06-08,2025-08-07,237686.17,0,609,high,52698.45,1.183,62342.27,9643.82,0.175,60,active,0.94,58601.73
ORG-200154,MCH-100154,PTR-004,Spa,MD,2023-10-15,2024-02-03,229941.13,0,678,low,41390.13,1.119,46315.56,4925.43,0.054,111,active,0.845,39136.65
ORG-200155,MCH-100155,PTR-001,Cafe,NJ,2024-09-30,2024-11-29,61858.12,2,565,medium,8770.97,1.346,11805.73,3034.76,0.163,60,completed,1.0,11805.73
ORG-200156,MCH-100156,PTR-001,Bakery,TN,2022-04-11,2022-06-18,208136.44,0,819,high,59527.88,1.185,70540.54,11012.66,0.149,68,active,0.854,60241.62
ORG-200157,MCH-100157,PTR-003,Convenience Store,CA,2025-12-28,2026-03-09,51288.62,1,728,medium,14090.15,1.168,16457.3,2367.15,0.134,71,active,0.951,15650.89
ORG-200158,MCH-100158,PTR-004,Yoga Studio,PA,2023-06-03,2023-08-02,184699.14,5,592,medium,18411.34,1.135,20896.87,2485.53,0.131,60,active,0.874,18263.86
ORG-200159,MCH-100159,PTR-002,E-commerce Retail,TX,2022-11-27,2023-01-26,166093.0,0,773,medium,24236.25,1.109,26878.0,2641.75,0.179,60,completed,1.0,26878.0
ORG-200160,MCH-100160,PTR-001,Bakery,VA,2022-04-30,2022-07-20,23712.06,1,539,medium,4363.58,1.137,4961.39,597.81,0.077,81,active,0.955,4738.13
ORG-200161,MCH-100161,PTR-001,Restaurant,CA,2025-02-21,2025-08-10,120502.32,2,736,medium,53456.49,1.192,63720.14,10263.65,0.093,170,active,0.774,49319.39
ORG-200162,MCH-100162,PTR-003,Salon,TX,2022-08-18,2022-12-09,73702.37,0,781,medium,21819.9,1.138,24831.05,3011.15,0.089,113,completed,1.0,24831.05
ORG-200163,MCH-100163,PTR-001,Bakery,MA,2022-04-05,2022-07-10,180709.93,1,501,low,58342.81,1.104,64410.46,6067.65,0.111,96,active,0.968,62349.33
ORG-200164,MCH-100164,PTR-005,Bar,TX,2025-04-28,2025-06-27,39477.91,1,716,low,6234.51,1.186,7394.13,1159.62,0.142,60,completed,1.0,7394.13
ORG-200165,MCH-100165,PTR-001,Bakery,PA,2024-01-15,2024-06-05,173643.67,2,649,medium,52515.6,1.322,69425.62,16910.02,0.084,142,completed,1.0,69425.62
ORG-200166,MCH-100166,PTR-006,Photography Studio,NY,2022-12-27,2023-02-28,186926.82,2,768,low,50402.63,1.23,61995.23,11592.6,0.157,63,completed,1.0,61995.23
ORG-200167,MCH-100167,PTR-001,Ghost Kitchen,IL,2025-10-23,2025-12-22,117619.81,0,697,high,19952.09,1.165,23244.18,3292.09,0.124,60,completed,1.0,23244.18
ORG-200168,MCH-100168,PTR-003,Retail Store,PA,2023-03-09,2023-06-24,217494.47,0,725,high,70253.48,1.19,83601.64,13348.16,0.107,107,completed,1.0,83601.64
ORG-200169,MCH-100169,PTR-002,CPG Brand,OR,2023-04-30,2023-06-29,110638.17,3,623,medium,17615.4,1.236,21772.63,4157.23,0.16,60,completed,1.0,21772.63
ORG-200170,MCH-100170,PTR-006,Photography Studio,OR,2025-07-15,2025-11-08,246026.14,5,749,high,63008.0,1.245,78444.96,15436.96,0.082,116,default,0.578,45341.19
ORG-200171,MCH-100171,PTR-006,Creative Services,MD,2024-09-19,2025-03-21,71027.24,1,685,low,18345.88,1.279,23464.38,5118.5,0.054,183,active,0.877,20578.26
ORG-200172,MCH-100172,PTR-001,Restaurant,VA,2024-03-12,2024-05-11,162256.64,4,638,medium,27294.63,1.107,30215.16,2920.53,0.135,60,completed,1.0,30215.16
ORG-200173,MCH-100173,PTR-005,Restaurant,TN,2023-03-21,2023-05-20,93066.97,2,581,low,6950.23,1.333,9264.66,2314.43,0.135,60,paid_off_early,1.0,9264.66
ORG-200174,MCH-100174,PTR-004,Fitness Studio,TN,2024-03-06,2024-07-04,231292.28,0,637,medium,46554.0,1.155,53769.87,7215.87,0.058,120,completed,1.0,53769.87
ORG-200175,MCH-100175,PTR-004,Spa,CA,2024-10-01,2024-12-22,233760.28,2,585,medium,91125.61,1.219,111082.12,19956.51,0.172,82,completed,1.0,111082.12
ORG-200176,MCH-100176,PTR-003,Salon,NY,2025-11-26,2026-01-25,211565.94,2,593,medium,22355.12,1.184,26468.46,4113.34,0.075,60,completed,1.0,26468.46
ORG-200177,MCH-100177,PTR-004,Fitness Studio,VA,2026-01-16,2026-04-29,163704.65,1,809,high,45296.88,1.172,53087.94,7791.06,0.094,103,active,0.741,39338.16
ORG-200178,MCH-100178,PTR-002,E-commerce Retail,GA,2023-03-13,2023-07-26,111143.17,3,814,high,27617.21,1.236,34134.87,6517.66,0.068,135,default,0.376,12834.71
ORG-200179,MCH-100179,PTR-001,Bakery,NY,2023-02-27,2023-05-10,9536.6,0,529,medium,2504.64,1.289,3228.48,723.84,0.14,72,active,0.795,2566.64
ORG-200180,MCH-100180,PTR-004,Spa,OH,2024-01-16,2024-05-31,20842.7,0,548,high,4073.33,1.329,5413.46,1340.13,0.057,136,completed,1.0,5413.46
ORG-200181,MCH-100181,PTR-002,E-commerce Retail,MN,2025-11-18,2026-05-25,118107.79,1,544,medium,43898.28,1.135,49824.55,5926.27,0.067,188,completed,1.0,49824.55
ORG-200182,MCH-100182,PTR-004,Wellness Clinic,FL,2023-05-05,2023-08-15,117490.81,0,679,low,34044.49,1.139,38776.67,4732.18,0.097,102,completed,1.0,38776.67
ORG-200183,MCH-100183,PTR-001,Bakery,AZ,2022-04-23,2022-06-29,136482.72,0,741,medium,34220.02,1.318,45101.99,10881.97,0.146,67,completed,1.0,45101.99
ORG-200184,MCH-100184,PTR-005,Food Truck,GA,2024-07-15,2024-10-02,190267.99,2,603,medium,45037.6,1.095,49316.17,4278.57,0.098,79,completed,1.0,49316.17
ORG-200185,MCH-100185,PTR-003,Retail Store,FL,2025-10-29,2026-04-03,47873.42,0,547,medium,17630.11,1.249,22020.01,4389.9,0.088,156,completed,1.0,22020.01
ORG-200186,MCH-100186,PTR-004,Spa,MN,2023-05-03,2023-12-01,231639.86,2,591,medium,91267.63,1.26,114997.21,23729.58,0.07,212,active,0.98,112697.27
ORG-200187,MCH-100187,PTR-006,Creative Services,MA,2025-02-22,2025-04-23,43802.92,3,618,medium,3799.62,1.163,4418.96,619.34,0.108,60,active,0.955,4220.11
ORG-200188,MCH-100188,PTR-001,Bakery,NY,2023-01-16,2023-07-04,9601.77,1,587,medium,2865.55,1.284,3679.37,813.82,0.068,169,active,0.801,2947.18
ORG-200189,MCH-100189,PTR-002,Marketplace Reseller,WA,2025-11-04,2026-05-08,193054.83,1,553,medium,83995.43,1.265,106254.22,22258.79,0.089,185,completed,1.0,106254.22
ORG-200190,MCH-100190,PTR-006,E-commerce Retail,NC,2026-04-01,2026-06-18,82397.65,0,814,high,29621.04,1.101,32612.77,2991.73,0.151,78,completed,1.0,32612.77
ORG-200191,MCH-100191,PTR-006,Creative Services,CA,2024-10-31,2025-01-11,29968.59,3,801,medium,7338.92,1.291,9474.55,2135.63,0.13,72,completed,1.0,9474.55
ORG-200192,MCH-100192,PTR-006,Creative Services,CO,2023-04-12,2023-06-12,176948.16,0,716,low,23898.85,1.182,28248.44,4349.59,0.078,61,completed,1.0,28248.44
ORG-200193,MCH-100193,PTR-004,Spa,VA,2022-01-27,2022-07-24,106562.3,5,637,low,46663.88,1.334,62249.62,15585.74,0.098,178,delinquent,0.47,29257.32
ORG-200194,MCH-100194,PTR-004,Spa,PA,2024-05-31,2024-08-15,168226.56,1,584,medium,59184.5,1.085,64215.18,5030.68,0.149,76,active,0.742,47647.66
ORG-200195,MCH-100195,PTR-002,Marketplace Reseller,TX,2022-09-20,2022-12-03,102715.13,1,811,medium,29447.47,1.097,32303.87,2856.4,0.127,74,active,0.822,26553.78
ORG-200196,MCH-100196,PTR-004,Wellness Clinic,OH,2022-07-24,2022-09-22,12937.35,1,507,medium,2526.83,1.235,3120.64,593.81,0.155,60,completed,1.0,3120.64
ORG-200197,MCH-100197,PTR-001,Ghost Kitchen,PA,2025-04-27,2025-08-16,72167.53,0,684,medium,26386.73,1.274,33616.69,7229.96,0.125,111,completed,1.0,33616.69
ORG-200198,MCH-100198,PTR-002,Marketplace Reseller,MI,2024-06-07,2024-08-06,59534.58,5,738,high,11305.77,1.298,14674.89,3369.12,0.161,60,active,0.954,13999.85
ORG-200199,MCH-100199,PTR-006,Photography Studio,NC,2024-05-14,2024-07-13,106219.56,0,561,medium,31901.16,1.211,38632.3,6731.14,0.179,60,completed,1.0,38632.3
ORG-200200,MCH-100200,PTR-006,Creative Services,CA,2025-09-08,2026-02-20,21389.2,3,600,medium,9611.05,1.19,11437.15,1826.1,0.097,165,active,0.839,9595.77
ORG-200201,MCH-100201,PTR-006,E-commerce Retail,OH,2024-06-25,2024-12-29,141760.15,0,807,medium,58749.02,1.224,71908.8,13159.78,0.081,187,completed,1.0,71908.8
ORG-200202,MCH-100202,PTR-003,Convenience Store,MI,2024-02-12,2024-06-25,219388.41,0,556,medium,60955.67,1.192,72659.16,11703.49,0.074,134,active,0.98,71205.98
ORG-200203,MCH-100203,PTR-002,E-commerce Retail,PA,2022-09-30,2023-03-11,244223.02,0,644,medium,56162.66,1.204,67619.84,11457.18,0.051,162,active,0.98,66267.44
ORG-200204,MCH-100204,PTR-005,Bar,NJ,2023-01-22,2023-05-18,224026.58,0,818,medium,74517.03,1.252,93295.32,18778.29,0.107,116,active,0.78,72770.35
ORG-200205,MCH-100205,PTR-001,Cafe,FL,2024-07-18,2024-09-16,103389.09,1,804,medium,10763.94,1.304,14036.18,3272.24,0.136,60,completed,1.0,14036.18
ORG-200206,MCH-100206,PTR-002,E-commerce Retail,TX,2023-05-07,2023-08-26,201977.03,0,755,low,56189.72,1.105,62089.64,5899.92,0.083,111,paid_off_early,1.0,62089.64
ORG-200207,MCH-100207,PTR-001,Cafe,TN,2022-06-12,2022-09-03,171698.49,1,728,high,47841.47,1.103,52769.14,4927.67,0.111,83,active,0.867,45750.84
ORG-200208,MCH-100208,PTR-002,CPG Brand,TX,2023-01-19,2023-05-30,28156.32,3,595,high,8930.93,1.298,11592.35,2661.42,0.094,131,active,0.727,8427.64
ORG-200209,MCH-100209,PTR-002,CPG Brand,NJ,2023-02-17,2023-06-17,13279.67,0,549,high,5105.9,1.312,6698.94,1593.04,0.126,120,completed,1.0,6698.94
ORG-200210,MCH-100210,PTR-004,Fitness Studio,WA,2026-01-04,2026-03-05,77698.61,0,610,medium,20430.08,1.265,25844.05,5413.97,0.17,60,completed,1.0,25844.05
ORG-200211,MCH-100211,PTR-005,Restaurant,PA,2024-10-08,2024-12-07,175148.81,0,655,medium,28697.92,1.107,31768.6,3070.68,0.104,60,completed,1.0,31768.6
ORG-200212,MCH-100212,PTR-004,Fitness Studio,MN,2022-11-06,2023-03-09,62859.04,1,656,medium,24562.28,1.288,31636.22,7073.94,0.122,123,active,0.98,31003.5
ORG-200213,MCH-100213,PTR-003,Auto Repair,NY,2024-05-28,2024-08-07,72375.78,2,633,medium,11618.9,1.194,13872.97,2254.07,0.08,71,completed,1.0,13872.97
ORG-200214,MCH-100214,PTR-001,Bakery,TX,2023-08-29,2023-12-28,167762.63,1,789,low,85756.46,1.296,111140.37,25383.91,0.164,121,completed,1.0,111140.37
ORG-200215,MCH-100215,PTR-006,E-commerce Retail,CA,2026-02-08,2026-05-14,14749.68,2,690,medium,4551.6,1.194,5434.61,883.01,0.116,95,active,0.831,4516.16
ORG-200216,MCH-100216,PTR-003,Auto Repair,CO,2024-07-02,2024-08-31,117942.92,0,636,high,10160.39,1.32,13411.71,3251.32,0.112,60,active,0.937,12566.77
ORG-200217,MCH-100217,PTR-006,Photography Studio,OR,2024-04-16,2024-08-05,36570.07,0,651,medium,12964.13,1.337,17333.04,4368.91,0.128,111,active,0.829,14369.09
ORG-200218,MCH-100218,PTR-004,Wellness Clinic,IL,2025-10-05,2026-03-19,217655.62,0,756,high,57448.69,1.172,67329.86,9881.17,0.056,165,active,0.958,64502.01
ORG-200219,MCH-100219,PTR-002,E-commerce Retail,MN,2024-02-09,2024-04-22,240591.85,0,728,medium,45648.91,1.191,54367.85,8718.94,0.092,73,active,0.98,53280.49
ORG-200220,MCH-100220,PTR-006,E-commerce Retail,PA,2023-05-18,2023-09-28,145515.44,1,771,medium,38145.46,1.226,46766.33,8620.87,0.072,133,completed,1.0,46766.33
ORG-200221,MCH-100221,PTR-005,Food Truck,AZ,2025-05-12,2025-08-08,221911.45,4,703,high,43102.19,1.167,50300.26,7198.07,0.077,88,completed,1.0,50300.26
ORG-200222,MCH-100222,PTR-004,Spa,CA,2024-01-03,2024-03-03,38192.86,1,562,low,4345.75,1.156,5023.69,677.94,0.17,60,active,0.98,4923.22
ORG-200223,MCH-100223,PTR-002,Marketplace Reseller,GA,2025-03-13,2025-05-12,167680.9,1,718,medium,14568.78,1.098,15996.52,1427.74,0.084,60,active,0.98,15676.59
ORG-200224,MCH-100224,PTR-003,Convenience Store,NJ,2024-05-10,2024-09-11,74316.61,2,649,medium,13556.14,1.275,17284.08,3727.94,0.056,124,completed,1.0,17284.08
ORG-200225,MCH-100225,PTR-001,Cafe,OR,2022-05-05,2022-12-06,200174.89,4,748,high,70936.84,1.236,87677.93,16741.09,0.061,215,active,0.832,72948.04
ORG-200226,MCH-100226,PTR-005,Restaurant,NJ,2024-08-15,2024-11-04,91203.5,5,705,medium,27674.36,1.26,34869.69,7195.33,0.14,81,completed,1.0,34869.69
ORG-200227,MCH-100227,PTR-003,Convenience Store,GA,2023-02-03,2023-04-04,104875.64,3,502,low,8602.45,1.111,9557.32,954.87,0.088,60,completed,1.0,9557.32
ORG-200228,MCH-100228,PTR-006,E-commerce Retail,MA,2024-12-15,2025-02-13,166478.35,3,608,medium,26168.86,1.299,33993.35,7824.49,0.136,60,paid_off_early,1.0,33993.35
ORG-200229,MCH-100229,PTR-005,Food Truck,GA,2025-04-11,2025-06-10,214773.37,0,548,medium,27505.34,1.316,36197.03,8691.69,0.161,60,active,0.773,27980.3
ORG-200230,MCH-100230,PTR-003,Convenience Store,MD,2025-03-16,2025-05-25,165236.42,0,786,high,55717.95,1.163,64799.98,9082.03,0.166,70,active,0.98,63503.98
ORG-200231,MCH-100231,PTR-003,Retail Store,OH,2026-03-07,2026-06-22,232238.63,0,523,low,54593.62,1.262,68897.15,14303.53,0.083,107,active,0.939,64694.42
ORG-200232,MCH-100232,PTR-003,Auto Repair,NJ,2023-09-18,2023-11-17,194371.72,2,567,high,49521.0,1.118,55364.48,5843.48,0.164,60,active,0.703,38921.23
ORG-200233,MCH-100233,PTR-006,Photography Studio,MN,2024-07-13,2024-09-11,146878.65,1,622,high,15283.39,1.208,18462.34,3178.95,0.093,60,completed,1.0,18462.34
ORG-200234,MCH-100234,PTR-002,E-commerce Retail,PA,2022-08-15,2022-11-13,167615.91,0,518,low,29697.69,1.191,35369.95,5672.26,0.07,90,active,0.846,29922.98
ORG-200235,MCH-100235,PTR-004,Fitness Studio,NY,2023-01-03,2023-04-09,77674.65,3,646,medium,19842.17,1.309,25973.4,6131.23,0.104,96,active,0.957,24856.54
ORG-200236,MCH-100236,PTR-005,Restaurant,TN,2022-01-22,2022-04-25,14465.73,1,716,high,3498.4,1.311,4586.4,1088.0,0.102,93,active,0.948,4347.91
ORG-200237,MCH-100237,PTR-004,Fitness Studio,OR,2024-02-12,2024-08-26,163124.95,2,787,high,48269.9,1.242,59951.22,11681.32,0.056,196,default,0.561,33632.63
ORG-200238,MCH-100238,PTR-004,Spa,NY,2022-07-28,2022-09-26,167226.73,0,700,low,15646.45,1.161,18165.53,2519.08,0.128,60,completed,1.0,18165.53
ORG-200239,MCH-100239,PTR-006,Creative Services,NY,2022-01-28,2022-04-11,89095.46,1,687,high,25621.23,1.216,31155.42,5534.19,0.142,73,active,0.916,28538.36
ORG-200240,MCH-100240,PTR-005,Bar,PA,2023-05-24,2023-07-23,189633.32,0,735,medium,32468.95,1.325,43021.36,10552.41,0.136,60,active,0.944,40612.16
ORG-200241,MCH-100241,PTR-002,E-commerce Retail,OR,2024-07-07,2024-09-05,26915.81,2,600,medium,3632.33,1.147,4166.28,533.95,0.087,60,paid_off_early,1.0,4166.28
ORG-200242,MCH-100242,PTR-002,CPG Brand,CA,2024-08-07,2024-11-15,192386.89,1,527,medium,41998.94,1.276,53590.65,11591.71,0.083,100,completed,1.0,53590.65
ORG-200243,MCH-100243,PTR-001,Bakery,TX,2026-01-19,2026-03-20,248178.34,0,798,medium,36333.83,1.149,41747.57,5413.74,0.169,60,completed,1.0,41747.57
ORG-200244,MCH-100244,PTR-005,Bar,IL,2024-03-25,2024-05-24,69537.7,1,805,medium,7762.98,1.254,9734.78,1971.8,0.169,60,completed,1.0,9734.78
ORG-200245,MCH-100245,PTR-001,Restaurant,MD,2024-10-04,2024-12-13,195959.25,0,546,medium,69981.45,1.163,81388.43,11406.98,0.178,70,active,0.724,58925.22
ORG-200246,MCH-100246,PTR-006,Photography Studio,FL,2024-09-20,2024-11-19,218143.6,0,594,high,20951.44,1.088,22795.17,1843.73,0.081,60,completed,1.0,22795.17
ORG-200247,MCH-100247,PTR-003,Convenience Store,MI,2024-02-15,2024-07-05,191172.62,1,608,medium,91747.96,1.334,122391.78,30643.82,0.136,141,completed,1.0,122391.78
ORG-200248,MCH-100248,PTR-006,E-commerce Retail,MA,2025-01-28,2025-03-29,79114.84,0,546,low,12302.03,1.161,14282.66,1980.63,0.137,60,delinquent,0.457,6527.18
ORG-200249,MCH-100249,PTR-006,Creative Services,MI,2026-04-19,2026-06-18,238263.94,2,713,high,31951.28,1.315,42015.93,10064.65,0.171,60,active,0.723,30377.52
ORG-200250,MCH-100250,PTR-001,Cafe,IL,2024-05-17,2024-07-23,214505.93,4,685,low,42651.63,1.131,48238.99,5587.36,0.1,67,completed,1.0,48238.99
ORG-200251,MCH-100251,PTR-004,Wellness Clinic,IL,2025-12-17,2026-05-16,153554.63,0,713,low,37715.93,1.347,50803.36,13087.43,0.066,150,completed,1.0,50803.36
ORG-200252,MCH-100252,PTR-003,Retail Store,PA,2026-02-14,2026-04-15,118722.87,0,544,high,16971.56,1.139,19330.61,2359.05,0.147,60,completed,1.0,19330.61
ORG-200253,MCH-100253,PTR-003,Convenience Store,WA,2022-03-11,2022-07-18,236705.29,0,665,medium,84085.64,1.249,105022.96,20937.32,0.103,129,active,0.839,88114.26
ORG-200254,MCH-100254,PTR-006,E-commerce Retail,MA,2025-08-27,2025-10-26,142566.56,1,760,high,19218.63,1.226,23562.04,4343.41,0.156,60,active,0.964,22713.81
ORG-200255,MCH-100255,PTR-005,Bar,CO,2023-08-24,2023-10-23,241838.83,0,813,low,29599.37,1.335,39515.16,9915.79,0.168,60,completed,1.0,39515.16
ORG-200256,MCH-100256,PTR-003,Auto Repair,IL,2025-08-23,2026-01-03,153718.94,0,615,medium,46618.86,1.228,57247.96,10629.1,0.084,133,active,0.84,48088.29
ORG-200257,MCH-100257,PTR-002,Marketplace Reseller,PA,2022-04-09,2022-07-26,150496.15,3,531,medium,56936.82,1.229,69975.35,13038.53,0.129,108,active,0.98,68575.84
ORG-200258,MCH-100258,PTR-002,CPG Brand,NY,2025-03-24,2025-07-20,237284.02,1,600,low,50917.5,1.145,58300.54,7383.04,0.062,118,active,0.96,55968.52
ORG-200259,MCH-100259,PTR-005,Restaurant,WA,2025-10-22,2026-02-11,26179.61,3,664,low,5414.6,1.181,6394.64,980.04,0.065,112,active,0.889,5684.83
ORG-200260,MCH-100260,PTR-002,Marketplace Reseller,OH,2025-09-06,2025-11-17,62715.05,1,596,high,23656.65,1.153,27276.12,3619.47,0.179,72,active,0.757,20648.02
ORG-200261,MCH-100261,PTR-003,Convenience Store,OR,2024-10-21,2024-12-20,183690.68,2,764,medium,17630.8,1.086,19147.05,1516.25,0.07,60,active,0.94,17998.23
ORG-200262,MCH-100262,PTR-006,E-commerce Retail,NJ,2022-09-04,2022-12-12,56015.82,2,759,medium,10256.99,1.25,12821.24,2564.25,0.069,99,active,0.713,9141.54
ORG-200263,MCH-100263,PTR-001,Bakery,WA,2023-11-10,2024-01-09,69047.66,1,607,low,5934.15,1.229,7293.07,1358.92,0.162,60,completed,1.0,7293.07
ORG-200264,MCH-100264,PTR-002,E-commerce Retail,TN,2022-11-11,2023-01-10,231971.15,0,675,medium,42379.6,1.285,54457.79,12078.19,0.119,60,active,0.767,41769.12
ORG-200265,MCH-100265,PTR-001,Ghost Kitchen,MN,2025-11-03,2026-03-25,74343.97,5,593,low,28147.28,1.28,36028.52,7881.24,0.102,142,completed,1.0,36028.52
ORG-200266,MCH-100266,PTR-002,Marketplace Reseller,FL,2022-10-01,2023-01-24,8338.79,0,694,medium,2044.35,1.319,2696.5,652.15,0.084,115,completed,1.0,2696.5
ORG-200267,MCH-100267,PTR-002,CPG Brand,NC,2023-01-22,2023-03-23,184614.48,1,547,high,18021.36,1.13,20364.14,2342.78,0.162,60,completed,1.0,20364.14
ORG-200268,MCH-100268,PTR-002,Marketplace Reseller,CA,2022-06-21,2022-11-11,153997.03,1,507,low,55129.15,1.092,60201.03,5071.88,0.082,143,active,0.98,58997.01
ORG-200269,MCH-100269,PTR-003,Salon,NY,2025-05-13,2025-09-01,156998.62,0,795,low,61798.0,1.128,69708.14,7910.14,0.119,111,active,0.849,59182.21
ORG-200270,MCH-100270,PTR-004,Wellness Clinic,MI,2025-01-30,2025-04-08,175807.84,1,754,medium,30130.5,1.329,40043.43,9912.93,0.1,68,completed,1.0,40043.43
ORG-200271,MCH-100271,PTR-005,Bar,IL,2024-05-12,2024-07-11,230858.79,0,612,medium,33187.05,1.31,43475.04,10287.99,0.176,60,active,0.98,42605.54
ORG-200272,MCH-100272,PTR-001,Ghost Kitchen,NY,2024-08-20,2024-10-19,11019.6,3,633,medium,2046.95,1.222,2501.37,454.42,0.173,60,completed,1.0,2501.37
ORG-200273,MCH-100273,PTR-004,Wellness Clinic,VA,2024-12-04,2025-02-02,180160.44,0,683,medium,53642.09,1.122,60186.42,6544.33,0.177,60,completed,1.0,60186.42
ORG-200274,MCH-100274,PTR-001,Cafe,NJ,2025-05-07,2025-07-06,55124.8,0,525,medium,4815.6,1.226,5903.93,1088.33,0.058,60,active,0.98,5785.85
ORG-200275,MCH-100275,PTR-005,Restaurant,AZ,2026-05-07,2026-07-22,189945.83,2,812,low,45949.44,1.216,55874.52,9925.08,0.115,76,active,0.906,50622.32
ORG-200276,MCH-100276,PTR-003,Convenience Store,IL,2025-06-04,2025-08-03,90043.01,1,774,high,10620.37,1.264,13424.15,2803.78,0.081,60,completed,1.0,13424.15
ORG-200277,MCH-100277,PTR-001,Cafe,MD,2025-08-24,2025-10-23,95925.44,0,557,high,16239.28,1.149,18658.93,2419.65,0.164,60,active,0.98,18285.75
ORG-200278,MCH-100278,PTR-006,E-commerce Retail,MN,2022-05-30,2022-07-29,244538.46,0,753,low,26008.65,1.181,30716.22,4707.57,0.124,60,active,0.98,30101.9
ORG-200279,MCH-100279,PTR-002,Marketplace Reseller,MI,2026-05-05,2026-07-04,35667.0,1,674,high,4039.51,1.233,4980.72,941.21,0.178,60,completed,1.0,4980.72
ORG-200280,MCH-100280,PTR-006,Creative Services,NJ,2022-12-03,2023-02-01,134996.26,2,583,low,20278.08,1.172,23765.91,3487.83,0.148,60,active,0.98,23290.59
ORG-200281,MCH-100281,PTR-006,Photography Studio,AZ,2024-12-02,2025-03-19,11433.2,3,799,high,3151.09,1.342,4228.76,1077.67,0.103,107,completed,1.0,4228.76
ORG-200282,MCH-100282,PTR-004,Yoga Studio,FL,2024-06-14,2024-08-20,232176.42,1,619,medium,56127.7,1.308,73415.03,17287.33,0.14,67,completed,1.0,73415.03
ORG-200283,MCH-100283,PTR-005,Food Truck,TX,2023-12-20,2024-02-18,169585.85,3,568,high,34170.16,1.311,44797.08,10626.92,0.174,60,paid_off_early,1.0,44797.08
ORG-200284,MCH-100284,PTR-002,E-commerce Retail,NJ,2024-03-12,2024-07-15,15907.26,0,753,medium,3990.14,1.348,5378.71,1388.57,0.081,125,active,0.926,4980.69
ORG-200285,MCH-100285,PTR-006,Creative Services,WA,2022-04-16,2022-09-22,66012.7,3,595,medium,24878.45,1.182,29406.33,4527.88,0.084,159,active,0.98,28818.2
ORG-200286,MCH-100286,PTR-003,Retail Store,GA,2025-02-03,2025-04-17,15138.42,0,527,medium,2620.81,1.337,3504.02,883.21,0.095,73,completed,1.0,3504.02
ORG-200287,MCH-100287,PTR-002,E-commerce Retail,MI,2025-03-07,2025-07-15,112900.14,1,691,medium,41905.24,1.244,52130.12,10224.88,0.106,130,completed,1.0,52130.12
ORG-200288,MCH-100288,PTR-006,E-commerce Retail,MD,2022-04-06,2022-06-25,224024.69,1,742,medium,63007.3,1.093,68866.98,5859.68,0.114,80,delinquent,0.432,29750.54
ORG-200289,MCH-100289,PTR-003,Salon,CO,2022-09-06,2022-11-05,104883.33,1,600,low,25144.12,1.203,30248.38,5104.26,0.16,60,active,0.98,29643.41
ORG-200290,MCH-100290,PTR-001,Cafe,TX,2022-10-10,2023-01-08,34814.47,4,524,medium,12527.9,1.182,14807.98,2280.08,0.141,90,completed,1.0,14807.98
ORG-200291,MCH-100291,PTR-004,Spa,NY,2024-10-09,2025-04-19,71842.51,0,526,medium,24373.87,1.136,27688.72,3314.85,0.06,192,active,0.705,19520.55
ORG-200292,MCH-100292,PTR-004,Fitness Studio,TX,2023-07-19,2023-11-07,164415.46,4,570,low,63604.94,1.144,72764.05,9159.11,0.119,111,active,0.917,66724.63
